"","subject.id","date","cohort","mean.temp","precipi","RE","minute.ema.was.collected","PosMean","NegMean","distances","unique_locations","novel_locations","RE_two_decimal","UL_two_decimal","TOP3_PCA3_HL","RE_NoInterpolation"
"206","MM1002","1/19/2016",3,59,0,0.0367088757161597,1084,34.25,20.5,13.6259889,46,34,0.546103153,11,0.320793036,0.0360772072977891
"207","MM1002","1/20/2016",3,62,0,0.069624676612843,NA,NA,NA,29.31192296,90,79,1.207673614,21,0.734618002,0.067982224005085
"208","MM1002","1/21/2016",3,65,0,0.129571207156283,968,53.75,0.5,36.06596058,123,103,2.070689385,21,0.981518513,0.12658260974821
"209","MM1002","1/22/2016",3,68,0.99,0.0612004467473295,NA,NA,NA,15.88959995,58,45,1.042798056,10,0.67519144,0.0590063032414668
"210","MM1002","1/23/2016",3,61,0,0.0588619457040862,1093,59.25,34.5,23.93576363,43,32,1.115713729,23,0.926930619,0.0581683480062732
"211","MM1002","1/24/2016",3,54,0,0.0812050994185683,NA,NA,NA,55.95603977,89,81,1.453630026,39,1.136242237,0.0793870532112091
"212","MM1002","1/25/2016",3,62,0,0.0618053514877978,722,50.75,39.5,16.65918508,51,40,0.956697854,14,0.712098681,0.0597653611755556
"213","MM1002","1/26/2016",3,73,0,0.161381521266104,NA,NA,NA,102.3983422,250,235,2.744196342,67,0.611949595,0.151010013040585
"214","MM1002","1/27/2016",3,75,0.8,0.0590464784536273,820,57.25,8,27.96318376,54,39,0.988322565,23,0.517671235,0.0574189826204037
"215","MM1002","1/28/2016",3,71,1.84,0.121540692408326,NA,NA,NA,46.77110877,121,94,1.930796714,29,1.203532764,0.116869198862905
"216","MM1002","1/29/2016",3,61,0,NA,801,72,3,NA,NA,NA,NA,NA,NA,NA
"217","MM1002","1/30/2016",3,63,0,0.012565686577161,NA,NA,NA,4.032696593,9,6,0.237056418,6,0.214205174,0.012565686577161
"218","MM1002","1/31/2016",3,68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","MM1002","2/1/2016",3,75,0.67,NA,1184,72,0,NA,NA,NA,NA,NA,NA,NA
"220","MM1002","2/2/2016",3,75,0.01,0.116956430909717,NA,NA,NA,56.92034987,148,124,1.871032289,36,0.688809493,0.112711895059667
"221","MM1002","2/3/2016",3,77,0,0.0631166388277502,NA,NA,NA,18.12007058,66,45,1.012113155,12,0.667459924,0.0628854395951459
"222","MM1002","2/4/2016",3,77,0,0.145055824275438,734,53,34.5,69.28471296,146,132,2.434201884,45,0.96971887,0.143336083383993
"223","MM1002","2/5/2016",3,67,0.31,0.101106166282929,NA,NA,NA,35.05885323,87,77,1.898641938,33,0.138309796,0.0986418226399957
"224","MM1002","2/6/2016",3,70,0.43,0.0271538403274857,NA,NA,NA,21.23109012,45,38,0.313003431,18,0.149934733,0.0228900593555561
"225","MM1002","2/7/2016",3,59,0.04,0.0536003451441738,828,73.5,22.5,14.16444864,29,25,1.031795442,15,0.088072259,0.0536003451441738
"226","MM1002","2/8/2016",3,59,0,0.0992024536244897,990,48.75,56.25,23.35888539,69,47,1.662879015,14,0.992333212,0.0970050775934688
"227","MM1002","2/9/2016",3,64,0,0.0908641771579031,NA,NA,NA,48.74089385,131,120,1.538656234,33,0.473382869,0.0857741232077882
"228","MM1002","2/10/2016",3,60,0,0.043707127720752,NA,NA,NA,16.8571793,46,31,0.73716551,9,0.435077507,0.0410790808734526
"229","MM1002","2/11/2016",3,61,0,0.11383495387813,1283,57,0,51.22449332,105,84,2.088655401,37,1.26066186,0.112931694695156
"230","MM1002","2/12/2016",3,65,0,0.0355028432811318,1060,57,27,17.48228187,48,42,0.624780813,12,0.448187168,0.0347666291458418
"231","MM1002","2/13/2016",3,65,0,0.0712133112204385,NA,NA,NA,44.13300304,94,83,1.225688596,22,0.204051329,0.0705881674401458
"232","MM1002","2/14/2016",3,66,0,0.0425372273524526,868,57,0,9.197688839,26,20,0.767035402,6,0.693264946,0.0425372273524526
"233","MM1002","2/15/2016",3,72,0.06,0.0185514844071567,NA,NA,NA,9.5879952,30,15,0.304941617,8,0.157517603,0.0167198816144379
"234","MM1002","2/16/2016",3,73,0.61,0.101456572828242,NA,NA,NA,55.83382704,121,107,1.792224434,43,0.401689617,0.0976990253755407
"235","MM1002","2/17/2016",3,69,0,0.0358616956646368,NA,NA,NA,10.71249837,35,14,0.633232349,9,0.486362873,0.0336114653878667
"236","MM1002","2/18/2016",3,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","MM1002","2/19/2016",3,71,0.03,NA,1152,35.5,43.25,NA,NA,NA,NA,NA,NA,NA
"238","MM1002","2/20/2016",3,71,0,NA,1110,56.5,22.75,NA,NA,NA,NA,NA,NA,NA
"239","MM1002","2/21/2016",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","MM1002","2/22/2016",3,74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","MM1002","2/23/2016",3,77,0.41,0.12666221825808,NA,NA,NA,68.37628427,168,136,2.095384693,34,0.746234301,0.121613737984262
"242","MM1002","2/24/2016",3,78,0.29,0.0257359219454004,1122,48.25,54.75,9.232904922,25,12,0.457991969,7,0.337290067,0.0249932735640543
"243","MM1002","2/25/2016",3,65,0.01,0.102425293282515,NA,NA,NA,33.17051228,98,64,1.591426639,16,0.918359348,0.101121292061958
"244","MM1002","2/26/2016",3,64,0,0.146414120395396,1003,42.75,46.5,93.49203291,239,207,2.434504913,63,0.934792761,0.140898498440993
"245","MM1002","2/27/2016",3,61,0,0.121900977461018,NA,NA,NA,94.16683464,119,112,1.87652437,53,1.300031114,0.118100934816409
"246","MM1002","2/28/2016",3,66,0,0.0527327343271097,723,38.75,74,10.46116637,47,37,0.827500623,8,0.69621226,0.0474008900482163
"247","MM1002","2/29/2016",3,71,0,0.0344326146071644,NA,NA,NA,12.21723788,43,25,0.525692337,9,0.361241486,0.0326266097112731
"248","MM1002","3/1/2016",3,71,0,0.082406962928208,1137,73.25,52.25,19.6185156,52,33,0.618712125,11,0.358625107,0.079198240197361
"249","MM1002","3/2/2016",3,74,0,0.098382226807966,NA,NA,NA,30.88777665,75,59,0.894500214,20,0.531907296,0.0948054764598225
"250","MM1002","3/3/2016",3,75,0,0.0872755399631752,1124,73,41,44.14602687,108,79,1.456528175,27,0.53571502,0.0851140107760746
"251","MM1002","3/4/2016",3,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"252","MM1002","3/5/2016",3,72,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","MM1002","3/6/2016",3,73,0,0.0872983914014304,NA,NA,NA,36.98753659,71,63,1.621834852,27,0.764204507,0.0864555143354371
"254","MM1002","3/7/2016",3,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","MM1003","11/5/2015",3,83,0,0.103223008000516,991,67,23.5,1.402350639,21,21,0.480054407,2,0,0.0986272271378275
"256","MM1003","11/6/2015",3,81,0.26,0.152948207002402,606,58.25,38.75,6.063684217,81,79,0,1,0,0.145492135080722
"257","MM1003","11/7/2015",3,83,0.01,0.0626770772611859,NA,NA,NA,1.361408757,23,21,0.355997759,2,0.331839916,0.0596864230156797
"258","MM1003","11/8/2015",3,83,0,0.0844073289070397,1008,60.25,40.25,28.62347865,50,49,0.738305038,18,0.093926134,0.084270421071999
"259","MM1003","11/9/2015",3,83,0,0.126823227691481,NA,NA,NA,5.19636219,70,59,0,1,0,0.124665250999552
"260","MM1003","11/10/2015",3,82,0.02,0.119862639292158,1089,61,32.33333333,3.886231806,58,49,0.054750658,2,0.126355824,0.116165590371898
"261","MM1003","11/11/2015",3,81,0,0.139680692075478,NA,NA,NA,3.987384625,61,42,0,1,0,0.134297468853118
"262","MM1003","11/12/2015",3,81,0,0.1040323220751,NA,NA,NA,2.09746702,34,16,0,1,0,0.102364953404337
"263","MM1003","11/13/2015",3,82,0.05,0.148248415973344,792,42.5,58.5,4.390339936,63,32,0.01518548,2,0,0.141996222899237
"264","MM1003","11/14/2015",3,75,3.37,0,1086,53.75,30.25,0.000402776,1,0,0,1,0,0
"265","MM1003","11/15/2015",3,NA,NA,0,NA,NA,NA,0.000134259,1,0,0,1,0,0
"266","MM1003","11/16/2015",3,77,0.05,0.14978542613984,NA,NA,NA,5.558840485,78,36,0,1,0,0.144558706944396
"267","MM1003","11/17/2015",3,79,0.04,0.117448978564265,453,44,20.75,14.55154317,70,50,0.32140927,7,0.083542888,0.115451220153756
"268","MM1003","11/18/2015",3,82,0.24,0.14106257321867,604,49.5,49,5.0330585,69,35,0,1,0,0.136215170736594
"269","MM1003","11/19/2015",3,81,0.01,0.107219163972973,NA,NA,NA,3.437174796,49,24,0,1,0,0.105266443855538
"270","MM1003","11/20/2015",3,78,0,0.151903318258064,602,67.75,33.5,53.9694439,137,120,1.822433902,40,1.36377558,0.145142689529761
"271","MM1003","11/21/2015",3,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"272","MM1003","11/22/2015",3,77,0.53,0,654,56.75,27,0,1,0,0,1,0,0
"273","MM1003","11/23/2015",3,72,0,0.0576161786810391,NA,NA,NA,18.43753405,54,53,0.824482873,13,0.678509155,0.055478422201371
"274","MM1003","11/24/2015",3,70,0,0.0561151018568267,1030,45.75,47.25,53.81142571,72,71,1.026163157,29,0.82457988,0.0555729107954882
"275","MM1003","11/25/2015",3,74,0.47,0.0541168351513775,NA,NA,NA,9.633957154,28,25,1.008898722,7,0.897070625,0.0535388638818948
"276","MM1003","11/26/2015",3,76,0.03,0.0755617522066519,840,58.75,50,10.04754563,18,17,0.621338995,6,0.583994416,0.0755617522066519
"277","MM1003","11/27/2015",3,76,0.06,0.104454321664574,NA,NA,NA,25.21096253,66,60,1.606541107,19,1.36912753,0.103857704748764
"278","MM1003","11/28/2015",3,74,0.01,0.0742381391702994,NA,NA,NA,26.23602826,47,45,1.403010769,15,0.962236205,0.0738090158122039
"279","MM1003","11/29/2015",3,70,0,NA,1184,57.75,42.25,NA,NA,NA,NA,NA,NA,NA
"280","MM1003","11/30/2015",3,75,0.3,0.149113286837695,NA,NA,NA,5.443713501,81,38,0,1,0,0.143541449670941
"281","MM1003","12/1/2015",3,76,0.16,0.100634827238463,NA,NA,NA,3.207509473,47,19,0,1,0,0.0957644747937857
"282","MM1003","12/2/2015",3,79,0.29,0.124835040632909,1099,52.5,44,3.563916904,52,18,0,1,0,0.121035794758978
"283","MM1003","12/3/2015",3,78,1.36,0.12553859101476,NA,NA,NA,4.037505401,56,27,0.253014989,2,0,0.121548071433371
"284","MM1003","12/4/2015",3,73,3.73,0.0863792250955232,862,37.75,47.5,4.124280747,57,20,0,1,0,0.0826573827871439
"285","MM1003","12/5/2015",3,75,2.94,0.0307226469715258,NA,NA,NA,1.622234119,27,23,0.457891266,2,0.425716325,0.0278447412478378
"286","MM1003","12/6/2015",3,NA,NA,0,1084,43.75,48.75,0.000134259,1,0,0,1,0,0
"287","MM1003","12/7/2015",3,72,0.09,0.137750811419602,NA,NA,NA,5.292826116,81,22,0,1,0,0.132841524607661
"288","MM1003","12/8/2015",3,71,0.67,0.094969734683031,NA,NA,NA,2.261788149,36,17,0,1,0,0.0921849017896514
"289","MM1003","12/9/2015",3,77,0.01,0.0901416459793706,NA,NA,NA,3.057932089,36,10,0,1,0,0.0879658084350957
"290","MM1003","12/10/2015",3,76,0,0.111027279502432,722,38.75,59.5,2.159730321,43,14,0,1,0,0.102938160067965
"291","MM1003","12/11/2015",3,77,0,0.093274804183656,NA,NA,NA,2.178177961,30,6,0,1,0,0.0922370960849253
"292","MM1003","12/12/2015",3,NA,NA,0,1094,60.25,46,0.000134259,1,0,0,1,0,0
"293","MM1003","12/13/2015",3,79,0.05,0.0301452211592433,NA,NA,NA,1.544251569,25,11,0,1,0,0.0205959961933867
"294","MM1003","12/14/2015",3,79,0.03,0.0861753831512411,690,44.25,54.75,2.175928569,33,7,0,1,0,0.0860126377868702
"295","MM1003","12/15/2015",3,78,0,0.0559374005557973,NA,NA,NA,9.399861271,58,32,0.251767602,5,0.033368446,0.0558689466875637
"296","MM1003","12/16/2015",3,78,0,0.114745063879334,966,59.25,29.25,34.2245805,73,50,1.329185227,31,1.138546461,0.11444541072921
"297","MM1003","12/17/2015",3,80,0,0.0829880210803056,NA,NA,NA,24.85035079,64,62,1.387072572,11,1.200659499,0.0822562517780034
"298","MM1003","12/18/2015",3,80,0,0.137341069215,NA,NA,NA,45.66508623,126,125,2.245969754,34,1.086778835,0.125912130968207
"299","MM1003","12/19/2015",3,71,0,NA,1438,59.25,33,NA,NA,NA,NA,NA,NA,NA
"300","MM1003","12/20/2015",3,NA,NA,0,643,53.25,38.75,0,1,0,0,1,0,0
"301","MM1003","12/21/2015",3,78,0.04,0.0985711443098654,NA,NA,NA,26.52152896,67,64,0.948734918,14,0.601242694,0.0982232938774383
"302","MM1003","12/22/2015",3,78,0.05,NA,1082,45,49,NA,NA,NA,NA,NA,NA,NA
"303","MM1003","12/23/2015",3,81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","MM1003","12/24/2015",3,80,0,0.0649266179661039,859,44.25,45.5,43.11339559,65,63,1.100400203,31,0.824758577,0.0647897101310632
"305","MM1003","12/25/2015",3,80,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","MM1003","12/26/2015",3,78,0.12,0.0584773572728066,775,53.25,41.25,13.98887663,41,37,1.046896192,9,0.94635786,0.0563713290827974
"307","MM1003","12/27/2015",3,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","MM1003","12/28/2015",3,80,0,NA,1054,55,34,NA,NA,NA,NA,NA,NA,NA
"309","MM1003","12/29/2015",3,80,0,0.0954654038688263,NA,NA,NA,23.16144014,88,84,1.010279356,18,0.836975621,0.09331971304955
"310","MM1003","12/30/2015",3,80,0.24,NA,854,53,36,NA,NA,NA,NA,NA,NA,NA
"311","MM1003","12/31/2015",3,80,0,0.0457191154323813,NA,NA,NA,22.19707884,41,41,0.863615812,19,0.763965047,0.0455137536798203
"312","MM1003","1/1/2016",3,78,0,NA,609,60.75,33.25,NA,NA,NA,NA,NA,NA,NA
"313","MM1003","1/2/2016",3,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","MM1003","1/3/2016",3,73,0.25,NA,758,30.75,55.25,NA,NA,NA,NA,NA,NA,NA
"315","MM1003","1/4/2016",3,67,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","MM1003","1/5/2016",3,66,0.1,NA,1000,57.25,33.25,NA,NA,NA,NA,NA,NA,NA
"317","MM1003","1/6/2016",3,70,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","MM1003","1/7/2016",3,70,0,NA,605,43.5,41,NA,NA,NA,NA,NA,NA,NA
"319","MM1003","1/8/2016",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","MM1003","1/9/2016",3,74,0,NA,842,56.75,22,NA,NA,NA,NA,NA,NA,NA
"321","MM1003","1/10/2016",3,75,0.85,0.0734470395316847,NA,NA,NA,33.07152207,49,40,1.123774665,26,1.018494808,0.0732158402497935
"322","MM1003","1/11/2016",3,66,0.05,NA,1095,50.75,32.75,NA,NA,NA,NA,NA,NA,NA
"323","MM1003","1/12/2016",3,62,0.19,0.152995194194781,NA,NA,NA,5.141935012,65,24,0,1,0,0.147977640314115
"324","MM1003","1/13/2016",3,66,0,0.111827302026337,1101,45.75,31,2.622645154,41,19,0.227448993,2,0,0.107498184281608
"325","MM1003","1/14/2016",3,67,0.07,0.130343116233525,NA,NA,NA,3.948411411,68,21,0.01518548,2,0.008287533,0.12368937873246
"326","MM1003","1/15/2016",3,70,1.48,0.185115449781986,742,56.25,32.25,43.15865583,159,128,1.978771774,36,1.280579739,0.178590700710259
"327","MM1003","1/16/2016",3,70,0.07,0.0742471948835606,NA,NA,NA,9.840823696,24,20,0.937874785,6,0.868980425,0.0742471948835606
"328","MM1003","1/17/2016",3,71,0.28,0.0926073468333747,967,71.75,20.5,13.30666829,54,48,1.358815958,7,1.021922002,0.0907940369412371
"329","MM1003","1/18/2016",3,61,0,0.0574016354352607,NA,NA,NA,33.92261213,37,34,1.13802092,27,1.015864867,0.0571962736826997
"330","MM1003","1/19/2016",3,59,0,0.124623610145324,962,57,27.5,1.879601774,50,24,0,1,0,0.115782946009815
"331","MM1003","1/20/2016",3,62,0,0.154918371350721,NA,NA,NA,4.994469237,86,28,0.186671292,2,0,0.154918371350721
"332","MM1003","1/21/2016",3,65,0,0.135672891895435,988,44.25,28.5,5.128951663,71,22,0.049614073,2,0.134363438,0.13538003120795
"333","MM1003","1/22/2016",3,68,0.99,0.159758085138683,NA,NA,NA,4.561491751,65,19,0.227448993,2,0,0.155687053127207
"334","MM1003","1/23/2016",3,61,0,0.0549802176031525,842,63.5,20.25,5.100164289,39,16,0.17590191,4,0.008287533,0.0531707083160222
"335","MM1003","1/24/2016",3,54,0,0.012235661066991,NA,NA,NA,1.779689131,27,14,0.064698273,2,0.059774993,0.0120729157026202
"336","MM1003","1/25/2016",3,62,0,0.152808506182034,602,39,32.25,4.110446964,63,15,0.183122068,2,0,0.147533654171444
"337","MM1003","1/26/2016",3,73,0,0.126758285558222,NA,NA,NA,3.404734949,47,11,0,1,0,0.125997010407398
"338","MM1003","1/27/2016",3,75,0.8,0.113905671588427,723,57.75,37,3.631871985,61,21,0.197170336,2,0,0.109853147072332
"339","MM1003","1/28/2016",3,71,1.84,0.123874895296148,NA,NA,NA,2.361807202,38,8,0,1,0,0.121631252350287
"340","MM1003","1/29/2016",3,60,0,0.187843660156761,NA,NA,NA,76.2839134,179,146,2.031336837,56,1.223352261,0.184110555662912
"341","MM1003","1/30/2016",3,62,0,0.0735460844948559,NA,NA,NA,9.787719198,25,20,1.045777081,6,0.981358741,0.0735460844948559
"342","MM1003","1/31/2016",3,67,0,0.0681248168772815,NA,NA,NA,19.7060485,45,42,1.236321132,19,0.78377397,0.0665851144677117
"343","MM1003","2/1/2016",3,75,0.67,0.161515746764721,NA,NA,NA,38.67168351,136,83,1.450767591,31,1.086229676,0.161179618905918
"344","MM1003","2/2/2016",3,75,0.01,0.13475191454545,NA,NA,NA,4.831935117,73,17,0,1,0,0.13475191454545
"345","MM1003","2/3/2016",3,77,0,0.107589990539301,NA,NA,NA,3.785455914,63,13,0.207457833,2,0,0.107453082753547
"346","MM1003","2/4/2016",3,77,0,0.120591850953683,NA,NA,NA,3.761460013,63,8,0,1,0,0.120523397036162
"347","MM1003","2/5/2016",3,67,0.31,0.125127730048706,NA,NA,NA,12.60307337,83,36,0.767359844,7,0.074276733,0.124990822213665
"348","MM1003","2/6/2016",3,70,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","MM1003","2/7/2016",3,59,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","MM1003","2/8/2016",3,59,0,0.138614822574011,NA,NA,NA,4.286925385,64,5,0.109836702,2,0,0.132615200876249
"351","MM1003","2/9/2016",3,64,0,0.141256168039471,NA,NA,NA,4.038367989,58,7,0,1,0,0.138936985111883
"352","MM1003","2/10/2016",3,60,0,0.140561214067037,NA,NA,NA,3.7490507,84,24,0.233951641,2,0,0.123150057839603
"353","MM1003","2/11/2016",3,61,0,0.0951108231737223,NA,NA,NA,2.384361302,31,4,0,1,0,0.0926881706575697
"354","MM1003","2/12/2016",3,65,0,0.137026700352161,NA,NA,NA,4.593950991,62,18,0.280467503,2,0,0.133220619530354
"355","MM1003","2/13/2016",3,65,0,0.110380087806856,NA,NA,NA,2.970721621,59,43,0.43041422,2,0.337290067,0.0945714426931045
"356","MM1003","2/14/2016",3,66,0,0.0372304637052458,NA,NA,NA,0.56529561,8,0,0,1,0,0.0360323315526359
"357","MM1003","2/15/2016",3,72,0.06,0.0909633819582208,NA,NA,NA,2.573209169,45,8,0.274477866,2,0,0.0878247311325119
"358","MM1003","2/16/2016",3,73,0.61,0.134880263576915,NA,NA,NA,3.712625222,60,11,0,1,0,0.134811809659394
"359","MM1003","2/17/2016",3,69,0,0.0903906093143002,NA,NA,NA,2.719845784,46,9,0.227448993,2,0,0.0870533821013683
"360","MM1003","2/18/2016",3,70,0,0.141158912828474,NA,NA,NA,18.27425957,80,39,0.660627769,10,0.101294551,0.139398012122131
"361","MM1003","2/19/2016",3,71,0.03,0.180191483384567,NA,NA,NA,46.43090597,145,112,2.212491726,37,1.300880536,0.177472705915061
"362","MM1003","2/20/2016",3,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","MM1003","2/21/2016",3,70,0,0.09405998058193,NA,NA,NA,13.53707745,45,35,1.401202644,7,0.97019218,0.0937614030180055
"364","MM1003","2/22/2016",3,72,0,0.193796055128215,NA,NA,NA,40.07543911,144,62,1.539030449,27,1.092825558,0.192991387124691
"365","MM1003","2/23/2016",3,77,0.41,0.133572539624521,NA,NA,NA,3.286709755,56,18,0,1,0,0.123624429699046
"366","MM1003","2/24/2016",3,78,0.29,0.122365268687848,NA,NA,NA,2.888133292,44,9,0.204051329,2,0,0.116874811054146
"367","MM1003","2/25/2016",3,65,0.01,0.0839806432256099,NA,NA,NA,1.701075735,21,1,0,1,0,0.0833819133839683
"368","MM1003","2/26/2016",3,64,0,0.15397627617697,NA,NA,NA,3.558159982,49,7,0.243564344,2,0,0.150833370518951
"369","MM1003","2/27/2016",3,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","MM1003","2/28/2016",3,66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","MM1003","2/29/2016",3,71,0,0.0968010958224878,NA,NA,NA,3.454176471,54,8,0.230709956,2,0,0.0919596003653904
"372","MM1003","3/1/2016",3,71,0,0.131703603546778,NA,NA,NA,3.935671472,60,10,0,1,0,0.126939366702704
"373","MM1003","3/2/2016",3,74,0,0.0952838598718482,NA,NA,NA,2.806506555,52,11,0.233951641,2,0,0.0880236585404432
"374","MM1003","3/3/2016",3,75,0,0.165398053295735,NA,NA,NA,48.73076017,177,118,1.090284168,32,0.114061041,0.162143590476831
"375","MM1003","3/4/2016",3,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","MM1003","3/5/2016",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","MM1003","3/6/2016",3,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","MM1003","3/7/2016",3,70,0,0.137606501789007,NA,NA,NA,84.58907409,154,151,1.787729093,54,1.091683066,0.129698020804835
"379","MM1003","3/8/2016",3,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","MM1005","10/28/2015",3,78,0.07,0.111776087602265,NA,NA,NA,23.05997605,65,65,1.82910906,23,0.251230074,0.100236482265209
"381","MM1005","10/29/2015",3,80,0.1,0.148690370612005,972,26.25,51.25,51.05832066,110,108,1.998119627,42,0.225092701,0.141856154004923
"382","MM1005","10/30/2015",3,80,0,0.170083090119075,NA,NA,NA,70.96144444,183,180,2.171340055,43,0.412985135,0.159703974374829
"383","MM1005","10/31/2015",3,78,0,0.171132937807186,1107,66.5,9.75,30.55930323,187,185,2.140903288,19,0.523745671,0.146570319829784
"384","MM1005","11/1/2015",3,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"385","MM1005","11/2/2015",3,80,0,0.118293560855542,1013,38.5,46,55.77316676,96,91,1.510092178,34,0.202724718,0.115390678791071
"386","MM1005","11/3/2015",3,79,0.03,0.106191962246378,NA,NA,NA,52.5281532,113,106,1.824066609,35,0.232759428,0.104177785066492
"387","MM1005","11/4/2015",3,83,0.22,0.245047485368364,651,57,40,1141.44708,412,404,3.925015832,184,1.651815785,0.186869548020466
"388","MM1005","11/5/2015",3,72,0,0.336458947330822,NA,NA,NA,61.8910841,765,764,4.082800215,58,1.24949803,0.19087035489409
"389","MM1005","11/6/2015",3,80,0,0.0934157481161139,998,69.75,2.25,55.50722322,93,91,1.286029075,29,1.156393972,0.0896971439515899
"390","MM1005","11/7/2015",3,70,1.27,0.056159550383853,NA,NA,NA,47.74498692,53,49,0.962767945,27,0.819680274,0.0537058614170872
"391","MM1005","11/8/2015",3,60,0.07,0.0560483982620268,812,50.5,9.25,11.96154598,56,52,0.280765166,6,0.268390414,0.0494426341825429
"392","MM1005","11/9/2015",3,83,0,0.186262052222758,NA,NA,NA,1197.479909,272,261,3.475229257,186,1.636250799,0.151434665049385
"393","MM1005","11/10/2015",3,82,0.02,0.0854219368662381,678,45.25,18.25,50.49624246,89,81,1.430305664,25,0.217623467,0.0822802291735856
"394","MM1005","11/11/2015",3,78,0,0.0838042425050988,NA,NA,NA,50.59176414,91,80,1.436769845,28,0.184661676,0.0809908186250888
"395","MM1005","11/12/2015",3,78,0,0.153044226149324,1088,18.5,33.25,58.7972997,181,162,2.135241941,44,0.293357574,0.143260975844795
"396","MM1005","11/13/2015",3,78,0,0.107364685073521,NA,NA,NA,52.18531667,144,132,1.747223383,33,0.340456414,0.0888505338035282
"397","MM1005","11/14/2015",3,76,0.21,0,1007,48,10.75,0,1,0,0,1,0,0
"398","MM1005","11/15/2015",3,76,1.16,0,NA,NA,NA,0,1,0,0,1,0,0
"399","MM1005","11/16/2015",3,NA,NA,0,965,51.25,15,0,1,0,0,1,0,0
"400","MM1005","11/17/2015",3,76,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","MM1005","11/18/2015",3,NA,NA,NA,867,16.25,23.75,NA,NA,NA,NA,NA,NA,NA
"402","MM1005","11/19/2015",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","MM1005","11/20/2015",3,NA,NA,NA,834,51.75,19.5,NA,NA,NA,NA,NA,NA,NA
"404","MM1005","11/21/2015",3,76,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","MM1005","11/22/2015",3,77,0.53,0.0652490272337805,615,82.75,3.25,29.97280478,78,77,1.077630052,15,0.127820499,0.0625751388168683
